offerId	priceUSD	rewards
offer_daily_faction_upgrade_crate_spacewolves_diamond	34.99	upgHpL111:3,UpgradesSpaceWolvesRank15C,UpgradesSpaceWolvesRank16C,UpgradesSpaceWolvesRank17C,UpgradesSpaceWolvesRank15:3,UpgradesSpaceWolvesRank15:3,UpgradesSpaceWolvesRank16:3,UpgradesSpaceWolvesRank16:3,UpgradesSpaceWolvesRank17:3,UpgradesSpaceWolvesRank17:3
offer_daily_faction_upgrade_crate_spacewolves_gold	29.99	upgHpL111:3,UpgradesSpaceWolvesRank12C,UpgradesSpaceWolvesRank13C,UpgradesSpaceWolvesRank14C,UpgradesSpaceWolvesRank12:3,UpgradesSpaceWolvesRank12:3,UpgradesSpaceWolvesRank13:3,UpgradesSpaceWolvesRank13:3,UpgradesSpaceWolvesRank14:3,UpgradesSpaceWolvesRank14:3
offer_daily_faction_upgrade_crate_spacewolves_iron	7.99	upgHpU015:1,upgDmgU014:1,upgArmU009:1,UpgradesSpaceWolvesRank3C,UpgradesSpaceWolvesRank4C,UpgradesSpaceWolvesRank5C,UpgradesSpaceWolvesRank3:3,UpgradesSpaceWolvesRank3:3,UpgradesSpaceWolvesRank4:3,UpgradesSpaceWolvesRank4:3,UpgradesSpaceWolvesRank5:3,UpgradesSpaceWolvesRank5:3
offer_daily_faction_upgrade_crate_spacewolves_silver	19.99	upgHpR031:1,upgDmgR031:1,upgArmR031:1,UpgradesSpaceWolvesRank9C,UpgradesSpaceWolvesRank10C,UpgradesSpaceWolvesRank11C,UpgradesSpaceWolvesRank9:3,UpgradesSpaceWolvesRank9:3,UpgradesSpaceWolvesRank10:3,UpgradesSpaceWolvesRank10:3,UpgradesSpaceWolvesRank11:3,UpgradesSpaceWolvesRank11:3
offer_daily_faction_upgrade_crate_tau_adamantine	34.99	UpgradesTauRank18C,UpgradesTauRank18C,UpgradesTauRank18:3,UpgradesTauRank18:3,UpgradesTauRank18:3,UpgradesTauRank18:3
offer_daily_faction_upgrade_crate_tau_bronze	14.99	upgHpR027:1,upgDmgR027:1,upgArmR027:1,UpgradesTauRank6C,UpgradesTauRank7C,UpgradesTauRank8C,UpgradesTauRank6:3,UpgradesTauRank6:3,UpgradesTauRank7:3,UpgradesTauRank7:3,UpgradesTauRank8:3,UpgradesTauRank8:3
offer_daily_faction_upgrade_crate_tau_diamond	34.99	upgHpL107:3,UpgradesTauRank15C,UpgradesTauRank16C,UpgradesTauRank17C,UpgradesTauRank15:3,UpgradesTauRank15:3,UpgradesTauRank16:3,UpgradesTauRank16:3,UpgradesTauRank17:3,UpgradesTauRank17:3
offer_daily_faction_upgrade_crate_tau_gold	29.99	upgHpL107:3,UpgradesTauRank12C,UpgradesTauRank13C,UpgradesTauRank14C,UpgradesTauRank12:3,UpgradesTauRank12:3,UpgradesTauRank13:3,UpgradesTauRank13:3,UpgradesTauRank14:3,UpgradesTauRank14:3
offer_daily_faction_upgrade_crate_tau_iron	7.99	upgHpU017:1,upgDmgU004:1,upgArmU014:1,UpgradesTauRank3C,UpgradesTauRank4C,UpgradesTauRank5C,UpgradesTauRank3:3,UpgradesTauRank3:3,UpgradesTauRank4:3,UpgradesTauRank4:3,UpgradesTauRank5:3,UpgradesTauRank5:3
offer_daily_faction_upgrade_crate_tau_silver	19.99	upgHpR027:1,upgDmgR027:1,upgArmR027:1,UpgradesTauRank9C,UpgradesTauRank10C,UpgradesTauRank11C,UpgradesTauRank9:3,UpgradesTauRank9:3,UpgradesTauRank10:3,UpgradesTauRank10:3,UpgradesTauRank11:3,UpgradesTauRank11:3
offer_daily_faction_upgrade_crate_thousandsons_adamantine	34.99	UpgradesThousandSonsRank18C,UpgradesThousandSonsRank18C,UpgradesThousandSonsRank18:3,UpgradesThousandSonsRank18:3,UpgradesThousandSonsRank18:3,UpgradesThousandSonsRank18:3
offer_daily_faction_upgrade_crate_thousandsons_bronze	14.99	upgHpR029:1,upgDmgR029:1,upgArmR029:1,UpgradesThousandSonsRank6C,UpgradesThousandSonsRank7C,UpgradesThousandSonsRank8C,UpgradesThousandSonsRank6:3,UpgradesThousandSonsRank6:3,UpgradesThousandSonsRank7:3,UpgradesThousandSonsRank7:3,UpgradesThousandSonsRank8:3,UpgradesThousandSonsRank8:3
offer_daily_faction_upgrade_crate_thousandsons_diamond	34.99	upgHpL109:3,UpgradesThousandSonsRank15C,UpgradesThousandSonsRank16C,UpgradesThousandSonsRank17C,UpgradesThousandSonsRank15:3,UpgradesThousandSonsRank15:3,UpgradesThousandSonsRank16:3,UpgradesThousandSonsRank16:3,UpgradesThousandSonsRank17:3,UpgradesThousandSonsRank17:3
offer_daily_faction_upgrade_crate_thousandsons_gold	29.99	upgHpL109:3,UpgradesThousandSonsRank12C,UpgradesThousandSonsRank13C,UpgradesThousandSonsRank14C,UpgradesThousandSonsRank12:3,UpgradesThousandSonsRank12:3,UpgradesThousandSonsRank13:3,UpgradesThousandSonsRank13:3,UpgradesThousandSonsRank14:3,UpgradesThousandSonsRank14:3
offer_daily_faction_upgrade_crate_thousandsons_iron	7.99	upgHpU015:1,upgDmgU011:1,upgArmU013:1,UpgradesThousandSonsRank3C,UpgradesThousandSonsRank4C,UpgradesThousandSonsRank5C,UpgradesThousandSonsRank3:3,UpgradesThousandSonsRank3:3,UpgradesThousandSonsRank4:3,UpgradesThousandSonsRank4:3,UpgradesThousandSonsRank5:3,UpgradesThousandSonsRank5:3
offer_daily_faction_upgrade_crate_thousandsons_silver	19.99	upgHpR029:1,upgDmgR029:1,upgArmR029:1,UpgradesThousandSonsRank9C,UpgradesThousandSonsRank10C,UpgradesThousandSonsRank11C,UpgradesThousandSonsRank9:3,UpgradesThousandSonsRank9:3,UpgradesThousandSonsRank10:3,UpgradesThousandSonsRank10:3,UpgradesThousandSonsRank11:3,UpgradesThousandSonsRank11:3
offer_daily_faction_upgrade_crate_tyranids_adamantine	34.99	UpgradesTyranidsRank18C,UpgradesTyranidsRank18C,UpgradesTyranidsRank18:3,UpgradesTyranidsRank18:3,UpgradesTyranidsRank18:3,UpgradesTyranidsRank18:3
offer_daily_faction_upgrade_crate_tyranids_bronze	14.99	upgHpR033:1,upgDmgR033:1,upgArmR033:1,UpgradesTyranidsRank6C,UpgradesTyranidsRank7C,UpgradesTyranidsRank8C,UpgradesTyranidsRank6:3,UpgradesTyranidsRank6:3,UpgradesTyranidsRank7:3,UpgradesTyranidsRank7:3,UpgradesTyranidsRank8:3,UpgradesTyranidsRank8:3
offer_daily_faction_upgrade_crate_tyranids_diamond	34.99	upgHpL113:3,UpgradesTyranidsRank15C,UpgradesTyranidsRank16C,UpgradesTyranidsRank17C,UpgradesTyranidsRank15:3,UpgradesTyranidsRank15:3,UpgradesTyranidsRank16:3,UpgradesTyranidsRank16:3,UpgradesTyranidsRank17:3,UpgradesTyranidsRank17:3
offer_daily_faction_upgrade_crate_tyranids_gold	29.99	upgHpL113:3,UpgradesTyranidsRank12C,UpgradesTyranidsRank13C,UpgradesTyranidsRank14C,UpgradesTyranidsRank12:3,UpgradesTyranidsRank12:3,UpgradesTyranidsRank13:3,UpgradesTyranidsRank13:3,UpgradesTyranidsRank14:3,UpgradesTyranidsRank14:3
offer_daily_faction_upgrade_crate_tyranids_iron	7.99	upgHpU017:1,upgDmgU014:1,upgArmU007:1,UpgradesTyranidsRank3C,UpgradesTyranidsRank4C,UpgradesTyranidsRank5C,UpgradesTyranidsRank3:3,UpgradesTyranidsRank3:3,UpgradesTyranidsRank4:3,UpgradesTyranidsRank4:3,UpgradesTyranidsRank5:3,UpgradesTyranidsRank5:3
offer_daily_faction_upgrade_crate_tyranids_silver	19.99	upgHpR033:1,upgDmgR033:1,upgArmR033:1,UpgradesTyranidsRank9C,UpgradesTyranidsRank10C,UpgradesTyranidsRank11C,UpgradesTyranidsRank9:3,UpgradesTyranidsRank9:3,UpgradesTyranidsRank10:3,UpgradesTyranidsRank10:3,UpgradesTyranidsRank11:3,UpgradesTyranidsRank11:3
offer_daily_faction_upgrade_crate_ultramarines	9.99	dropTableUpgradesUltramarinesRank3To5C:1,UpgradesUltramarinesRank3:3,UpgradesUltramarinesRank3:3,UpgradesUltramarinesRank3:3,UpgradesUltramarinesRank3:3,UpgradesUltramarinesRank3:3,UpgradesUltramarinesRank4:3,UpgradesUltramarinesRank4:3,UpgradesUltramarinesRank4:3,UpgradesUltramarinesRank5:3,UpgradesUltramarinesRank5:3,UpgradesUltramarinesRank5:3
offer_daily_faction_upgrade_crate_ultramarines_adamantine	34.99	UpgradesUltramarinesRank18C,UpgradesUltramarinesRank18C,UpgradesUltramarinesRank18:3,UpgradesUltramarinesRank18:3,UpgradesUltramarinesRank18:3,UpgradesUltramarinesRank18:3
offer_daily_faction_upgrade_crate_ultramarines_bronze	14.99	upgHpE003:1,upgDmgR007:1,upgArmU008:1,UpgradesUltramarinesRank6C,UpgradesUltramarinesRank7C,UpgradesUltramarinesRank8C,UpgradesUltramarinesRank6:3,UpgradesUltramarinesRank6:3,UpgradesUltramarinesRank7:3,UpgradesUltramarinesRank7:3,UpgradesUltramarinesRank8:3,UpgradesUltramarinesRank8:3
offer_daily_faction_upgrade_crate_ultramarines_diamond	34.99	upgHpL100:3,UpgradesUltramarinesRank15C,UpgradesUltramarinesRank16C,UpgradesUltramarinesRank17C,UpgradesUltramarinesRank15:3,UpgradesUltramarinesRank15:3,UpgradesUltramarinesRank16:3,UpgradesUltramarinesRank16:3,UpgradesUltramarinesRank17:3,UpgradesUltramarinesRank17:3
offer_daily_faction_upgrade_crate_ultramarines_gold	29.99	upgHpL100:3,UpgradesUltramarinesRank12C,UpgradesUltramarinesRank13C,UpgradesUltramarinesRank14C,UpgradesUltramarinesRank12:3,UpgradesUltramarinesRank12:3,UpgradesUltramarinesRank13:3,UpgradesUltramarinesRank13:3,UpgradesUltramarinesRank14:3,UpgradesUltramarinesRank14:3
offer_daily_faction_upgrade_crate_ultramarines_iron	7.99	upgHpU002:1,upgArmU005:1,upgDmgR002:1,UpgradesUltramarinesRank3C,UpgradesUltramarinesRank4C,UpgradesUltramarinesRank5C,UpgradesUltramarinesRank3:3,UpgradesUltramarinesRank3:3,UpgradesUltramarinesRank4:3,UpgradesUltramarinesRank4:3,UpgradesUltramarinesRank5:3,UpgradesUltramarinesRank5:3
offer_daily_faction_upgrade_crate_ultramarines_silver	19.99	upgHpE003:1,upgArmL001:1,upgDmgR005:1,UpgradesUltramarinesRank9C,UpgradesUltramarinesRank10C,UpgradesUltramarinesRank11C,UpgradesUltramarinesRank9:3,UpgradesUltramarinesRank9:3,UpgradesUltramarinesRank10:3,UpgradesUltramarinesRank10:3,UpgradesUltramarinesRank11:3,UpgradesUltramarinesRank11:3
offer_daily_faction_upgrade_crate_worldeaters_adamantine	34.99	UpgradesWorldEatersRank18C,UpgradesWorldEatersRank18C,UpgradesWorldEatersRank18:3,UpgradesWorldEatersRank18:3,UpgradesWorldEatersRank18:3,UpgradesWorldEatersRank18:3
offer_daily_faction_upgrade_crate_worldeaters_bronze	14.99	upgHpR038:1,upgDmgR038:1,upgArmR038:1,UpgradesWorldEatersRank6C,UpgradesWorldEatersRank7C,UpgradesWorldEatersRank8C,UpgradesWorldEatersRank6:3,UpgradesWorldEatersRank6:3,UpgradesWorldEatersRank7:3,UpgradesWorldEatersRank7:3,UpgradesWorldEatersRank8:3,UpgradesWorldEatersRank8:3
offer_daily_faction_upgrade_crate_worldeaters_diamond	34.99	upgHpL118:3,UpgradesWorldEatersRank15C,UpgradesWorldEatersRank16C,UpgradesWorldEatersRank17C,UpgradesWorldEatersRank15:3,UpgradesWorldEatersRank15:3,UpgradesWorldEatersRank16:3,UpgradesWorldEatersRank16:3,UpgradesWorldEatersRank17:3,UpgradesWorldEatersRank17:3
offer_daily_faction_upgrade_crate_worldeaters_gold	29.99	upgHpL118:3,UpgradesWorldEatersRank12C,UpgradesWorldEatersRank13C,UpgradesWorldEatersRank14C,UpgradesWorldEatersRank12:3,UpgradesWorldEatersRank12:3,UpgradesWorldEatersRank13:3,UpgradesWorldEatersRank13:3,UpgradesWorldEatersRank14:3,UpgradesWorldEatersRank14:3
offer_daily_faction_upgrade_crate_worldeaters_iron	7.99	upgHpU014:1,upgDmgU009:1,upgArmU009:1,UpgradesWorldEatersRank3C,UpgradesWorldEatersRank4C,UpgradesWorldEatersRank5C,UpgradesWorldEatersRank3:3,UpgradesWorldEatersRank3:3,UpgradesWorldEatersRank4:3,UpgradesWorldEatersRank4:3,UpgradesWorldEatersRank5:3,UpgradesWorldEatersRank5:3
offer_daily_faction_upgrade_crate_worldeaters_silver	19.99	upgHpR038:1,upgDmgR038:1,upgArmR038:1,UpgradesWorldEatersRank9C,UpgradesWorldEatersRank10C,UpgradesWorldEatersRank11C,UpgradesWorldEatersRank9:3,UpgradesWorldEatersRank9:3,UpgradesWorldEatersRank10:3,UpgradesWorldEatersRank10:3,UpgradesWorldEatersRank11:3,UpgradesWorldEatersRank11:3
offer_daily_grand_alliance_crate_chaos_cu	1.99	dropTableChaosCrateCommonToUncommon:1
offer_daily_grand_alliance_crate_chaos_el	9.99	dropTableChaosCrateEpicToLegendary:1
offer_daily_grand_alliance_crate_chaos_m	14.99	dropTableChaosCrateMythic:1
offer_daily_grand_alliance_crate_chaos_ure	4.99	dropTableChaosCrateUncommonToEpic:1
offer_daily_grand_alliance_crate_imperial_cu	1.99	dropTableImperialCrateCommonToUncommon:1
offer_daily_grand_alliance_crate_imperial_el	9.99	dropTableImperialCrateEpicToLegendary:1
offer_daily_grand_alliance_crate_imperial_m	14.99	dropTableImperialCrateMythic:1
offer_daily_grand_alliance_crate_imperial_ure	4.99	dropTableImperialCrateUncommonToEpic:1
offer_daily_grand_alliance_crate_xenos_cu	1.99	dropTableXenosCrateCommonToUncommon:1
offer_daily_grand_alliance_crate_xenos_el	9.99	dropTableXenosCrateEpicToLegendary:1
offer_daily_grand_alliance_crate_xenos_m	14.99	dropTableXenosCrateMythic:1
offer_daily_grand_alliance_crate_xenos_ure	4.99	dropTableXenosCrateUncommonToEpic:1
offer_daily_imperial_requisition_orders	7.99	summoningToken:3,ShardsImperial:20
offer_daily_imperial_requisition_orders_HD	23.99	summoningToken:9,ShardsImperial:75
offer_daily_imperial_requisition_orders_LD	7.99	summoningToken:3,ShardsImperial:25
offer_daily_imperial_requisition_orders_MD	15.99	summoningToken:6,ShardsImperial:50
offer_daily_imperial_requisition_orders_SHD	39.99	summoningToken:15,ShardsImperial:125
offer_daily_mow_bundle_l	6.99	draft_machinesOfWarTokens:80,draft_abilityTokensRare:5,draft_abilityTokensUncommon:5,draft_abilityTokensCommon:5
offer_daily_mow_bundle_s	2.99	draft_machinesOfWarTokens:20,draft_machinesOfWarTokens:15,draft_abilityTokensUncommon:5,draft_abilityTokensCommon:5
offer_daily_orb_bundle_epic	8.99	draft_ascensionOrbsEpic:5,draft_ascensionOrbsEpic:5,draft_ascensionOrbsEpic:5
offer_daily_orb_bundle_epic_M2_HD	19.99	draft_ascensionOrbsEpic:12,draft_ascensionOrbsEpic:10,draft_ascensionOrbsEpic:10
offer_daily_orb_bundle_epic_M2_LD	7.99	draft_ascensionOrbsEpic:6,draft_ascensionOrbsEpic:4,draft_ascensionOrbsEpic:3
offer_daily_orb_bundle_epic_M2_MD	15.99	draft_ascensionOrbsEpic:10,draft_ascensionOrbsEpic:8,draft_ascensionOrbsEpic:8
offer_daily_orb_bundle_epic_M2_SHD	24.99	draft_ascensionOrbsEpic:20,draft_ascensionOrbsEpic:10,draft_ascensionOrbsEpic:10
offer_daily_orb_bundle_epic_M4_HD	29.99	draft_ascensionOrbsEpic:16,draft_ascensionOrbsEpic:16,draft_ascensionOrbsEpic:16
offer_daily_orb_bundle_epic_M4_LD	9.99	draft_ascensionOrbsEpic:8,draft_ascensionOrbsEpic:8
offer_daily_orb_bundle_epic_M4_MD	24.99	draft_ascensionOrbsEpic:15,draft_ascensionOrbsEpic:15,draft_ascensionOrbsEpic:10
offer_daily_orb_bundle_epic_M4_SHD	34.99	draft_ascensionOrbsEpic:20,draft_ascensionOrbsEpic:20,draft_ascensionOrbsEpic:16
offer_daily_orb_bundle_epic_S4_HD	14.99	draft_ascensionOrbsEpic:8,draft_ascensionOrbsEpic:8,draft_ascensionOrbsEpic:8
offer_daily_orb_bundle_epic_S4_LD	4.99	draft_ascensionOrbsEpic:4,draft_ascensionOrbsEpic:4
offer_daily_orb_bundle_epic_S4_MD	9.99	draft_ascensionOrbsEpic:8,draft_ascensionOrbsEpic:8
offer_daily_orb_bundle_epic_S4_SHD	19.99	draft_ascensionOrbsEpic:12,draft_ascensionOrbsEpic:10,draft_ascensionOrbsEpic:10
offer_daily_orb_bundle_legendary	24.99	draft_ascensionOrbsLegendary:5,draft_ascensionOrbsLegendary:5,draft_ascensionOrbsLegendary:5
offer_daily_orb_bundle_legendary_M4_HD	29.99	draft_ascensionOrbsLegendary:6,draft_ascensionOrbsLegendary:6,draft_ascensionOrbsLegendary:6
offer_daily_orb_bundle_legendary_M4_LD	9.99	draft_ascensionOrbsLegendary:2,draft_ascensionOrbsLegendary:2,draft_ascensionOrbsLegendary:2
offer_daily_orb_bundle_legendary_M4_MD	24.99	draft_ascensionOrbsLegendary:5,draft_ascensionOrbsLegendary:5,draft_ascensionOrbsLegendary:5
offer_daily_orb_bundle_legendary_M4_SHD	34.99	draft_ascensionOrbsLegendary:7,draft_ascensionOrbsLegendary:7,draft_ascensionOrbsLegendary:7
offer_daily_orb_bundle_legendary_S4_HD	14.99	draft_ascensionOrbsLegendary:3,draft_ascensionOrbsLegendary:3,draft_ascensionOrbsLegendary:3
offer_daily_orb_bundle_legendary_S4_LD	4.99	draft_ascensionOrbsLegendary:1,draft_ascensionOrbsLegendary:1,draft_ascensionOrbsLegendary:1
offer_daily_orb_bundle_legendary_S4_MD	9.99	draft_ascensionOrbsLegendary:2,draft_ascensionOrbsLegendary:2,draft_ascensionOrbsLegendary:2
offer_daily_orb_bundle_legendary_S4_SHD	24.99	draft_ascensionOrbsLegendary:5,draft_ascensionOrbsLegendary:5,draft_ascensionOrbsLegendary:5
offer_daily_orb_bundle_legendary_irregular_L3_HD	44.99	draft_ascensionOrbsLegendary:15,draft_ascensionOrbsLegendary:7,draft_ascensionOrbsLegendary:5
offer_daily_orb_bundle_legendary_irregular_L3_LD	19.99	draft_ascensionOrbsLegendary:5,draft_ascensionOrbsLegendary:4,draft_ascensionOrbsLegendary:3
offer_daily_orb_bundle_legendary_irregular_L3_MD	34.99	draft_ascensionOrbsLegendary:10,draft_ascensionOrbsLegendary:6,draft_ascensionOrbsLegendary:5
offer_daily_orb_bundle_legendary_irregular_L3_SHD	49.99	draft_ascensionOrbsLegendary:15,draft_ascensionOrbsLegendary:10,draft_ascensionOrbsLegendary:5
offer_daily_orb_bundle_legendary_uniform_L3_HD	44.99	draft_ascensionOrbsLegendary:9,draft_ascensionOrbsLegendary:9,draft_ascensionOrbsLegendary:9
offer_daily_orb_bundle_legendary_uniform_L3_LD	19.99	draft_ascensionOrbsLegendary:4,draft_ascensionOrbsLegendary:4,draft_ascensionOrbsLegendary:4
offer_daily_orb_bundle_legendary_uniform_L3_MD	34.99	draft_ascensionOrbsLegendary:7,draft_ascensionOrbsLegendary:7,draft_ascensionOrbsLegendary:7
offer_daily_orb_bundle_legendary_uniform_L3_SHD	49.99	draft_ascensionOrbsLegendary:10,draft_ascensionOrbsLegendary:10,draft_ascensionOrbsLegendary:10
offer_daily_orb_bundle_mythic	24.99	draft_ascensionOrbsMythic:3,draft_ascensionOrbsMythic:2,draft_ascensionOrbsMythic:1
offer_daily_orb_bundle_mythic_L2_HD	39.99	draft_ascensionOrbsMythic:4,draft_ascensionOrbsMythic:4,draft_ascensionOrbsMythic:4
offer_daily_orb_bundle_mythic_L2_LD	19.99	draft_ascensionOrbsMythic:2,draft_ascensionOrbsMythic:2,draft_ascensionOrbsMythic:2
offer_daily_orb_bundle_mythic_L2_MD	29.99	draft_ascensionOrbsMythic:3,draft_ascensionOrbsMythic:3,draft_ascensionOrbsMythic:3
offer_daily_orb_bundle_mythic_L2_SHD	49.99	draft_ascensionOrbsMythic:5,draft_ascensionOrbsMythic:5,draft_ascensionOrbsMythic:5
offer_daily_orb_bundle_mythic_M4_HD	29.99	draft_ascensionOrbsMythic:3,draft_ascensionOrbsMythic:3,draft_ascensionOrbsMythic:3
offer_daily_orb_bundle_mythic_M4_LD	9.99	draft_ascensionOrbsMythic:1,draft_ascensionOrbsMythic:1,draft_ascensionOrbsMythic:1
offer_daily_orb_bundle_mythic_M4_MD	19.99	draft_ascensionOrbsMythic:2,draft_ascensionOrbsMythic:2,draft_ascensionOrbsMythic:2
offer_daily_orb_bundle_mythic_M4_SHD	39.99	draft_ascensionOrbsMythic:4,draft_ascensionOrbsMythic:4,draft_ascensionOrbsMythic:4
offer_daily_orb_bundle_rare	4.99	draft_ascensionOrbsRare:5,draft_ascensionOrbsRare:5,draft_ascensionOrbsRare:5
offer_daily_orb_bundle_rare_S2_HD	9.99	draft_ascensionOrbsRare:12,draft_ascensionOrbsRare:12,draft_ascensionOrbsRare:12,draft_ascensionOrbsUncommon:5,draft_ascensionOrbsUncommon:5
offer_daily_orb_bundle_rare_S2_LD	4.99	draft_ascensionOrbsRare:10,draft_ascensionOrbsRare:8,draft_ascensionOrbsUncommon:5
offer_daily_orb_bundle_rare_S2_MD	7.99	draft_ascensionOrbsRare:14,draft_ascensionOrbsRare:14,draft_ascensionOrbsUncommon:5,draft_ascensionOrbsUncommon:5
offer_daily_orb_bundle_rare_S2_SHD	15.99	draft_ascensionOrbsRare:20,draft_ascensionOrbsRare:20,draft_ascensionOrbsRare:20,draft_ascensionOrbsUncommon:5,draft_ascensionOrbsUncommon:5
offer_daily_orb_bundle_rare_XS4_HD	5.99	draft_ascensionOrbsRare:10,draft_ascensionOrbsRare:10,draft_ascensionOrbsUncommon:5,draft_ascensionOrbsUncommon:5
offer_daily_orb_bundle_rare_XS4_LD	2.99	draft_ascensionOrbsRare:5,draft_ascensionOrbsRare:5,draft_ascensionOrbsUncommon:5
offer_daily_orb_bundle_rare_XS4_MD	5.99	draft_ascensionOrbsRare:10,draft_ascensionOrbsRare:10,draft_ascensionOrbsUncommon:5,draft_ascensionOrbsUncommon:5
offer_daily_orb_bundle_rare_XS4_SHD	8.99	draft_ascensionOrbsRare:10,draft_ascensionOrbsRare:10,draft_ascensionOrbsRare:10,draft_ascensionOrbsUncommon:5,draft_ascensionOrbsUncommon:5,draft_ascensionOrbsUncommon:5
offer_daily_requisition_orders_l	14.99	summoningToken:6,gems:800
offer_daily_requisition_orders_m	8.99	summoningToken:4,gems:350
offer_daily_requisition_orders_s	4.99	summoningToken:2,gems:250
offer_daily_requisition_orders_xl	19.99	summoningToken:8,gems:1100
offer_daily_resources_M1_HD	15.99	stamina:720,raidTicket:120,gems:825
offer_daily_resources_M1_LD	6.99	stamina:300,raidTicket:55,gems:380
offer_daily_resources_M1_MD	13.99	stamina:612,raidTicket:102,gems:760
offer_daily_resources_M1_SHD	23.99	stamina:1140,raidTicket:190,gems:1050
offer_daily_resources_S1_HD	8.99	stamina:396,raidTicket:66,gems:480
offer_daily_resources_S1_LD	3.99	stamina:180,raidTicket:30,gems:200
offer_daily_resources_S1_MD	6.99	stamina:300,raidTicket:55,gems:380
offer_daily_resources_S1_SHD	9.99	stamina:444,raidTicket:74,gems:520
offer_daily_resources_XS2_HD	4.99	stamina:222,raidTicket:37,gems:260
offer_daily_resources_XS2_LD	1.99	stamina:90,raidTicket:15,gems:100
offer_daily_resources_XS2_MD	3.99	stamina:180,raidTicket:30,gems:200
offer_daily_resources_XS2_SHD	4.99	stamina:222,raidTicket:37,gems:260
offer_daily_resources_m	3.99	gems:200,stamina:180,raidTicket:30
offer_daily_resources_s	1.99	gems:100,stamina:90,raidTicket:15
offer_daily_standard_requisitions_L2_HD	39.99	summoningToken:27
offer_daily_standard_requisitions_L2_LD	14.99	summoningToken:10
offer_daily_standard_requisitions_L2_MD	29.99	summoningToken:20
offer_daily_standard_requisitions_L2_SHD	49.99	summoningToken:34
offer_daily_standard_requisitions_M2_HD	19.99	summoningToken:12
offer_daily_standard_requisitions_M2_LD	4.99	summoningToken:3
offer_daily_standard_requisitions_M2_MD	14.99	summoningToken:9
offer_daily_standard_requisitions_M2_SHD	24.99	summoningToken:15
offer_daily_standard_requisitions_gems_L2_HD	23.99	summoningToken:15,gems:300
offer_daily_standard_requisitions_gems_L2_LD	7.99	summoningToken:5,gems:100
offer_daily_standard_requisitions_gems_L2_MD	15.99	summoningToken:10,gems:200
offer_daily_standard_requisitions_gems_L2_SHD	39.99	summoningToken:25,gems:500
offer_daily_standard_requisitions_gems_M1_HD	15.99	summoningToken:8,gems:480
offer_daily_standard_requisitions_gems_M1_LD	3.99	summoningToken:2,gems:120
offer_daily_standard_requisitions_gems_M1_MD	13.99	summoningToken:7,gems:420
offer_daily_standard_requisitions_gems_M1_SHD	23.99	summoningToken:12,gems:720
offer_daily_standard_requisitions_gems_M2_HD	19.99	summoningToken:10,gems:700
offer_daily_standard_requisitions_gems_M2_LD	3.99	summoningToken:3,gems:210
offer_daily_standard_requisitions_gems_M2_MD	15.99	summoningToken:8,gems:560
offer_daily_standard_requisitions_gems_M2_SHD	29.99	summoningToken:15,gems:1050
offer_daily_xenos_requisition_orders	7.99	summoningToken:3,ShardsXenos:20
offer_daily_xenos_requisition_orders_HD	23.99	summoningToken:9,ShardsXenos:75
offer_daily_xenos_requisition_orders_LD	7.99	summoningToken:3,ShardsXenos:25
offer_daily_xenos_requisition_orders_MD	15.99	summoningToken:6,ShardsXenos:50
offer_daily_xenos_requisition_orders_SHD	39.99	summoningToken:15,ShardsXenos:125
offer_daily_xpbook_bundle_l	4.99	xpLegendary:10,xpEpic:10,gold:6500
offer_daily_xpbook_bundle_s	1.99	xpEpic:15,xpRare:15,gold:3000
offer_daily_xpbook_bundle_xl	7.99	xpMythic:2,xpLegendary:10,gold:8000
